#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Correction ID, Restricted, ap_type, Observation ID, Instrument, Aperture, FPX, FPY, File Name, zipname, File Size, visitId, Date, dataURI, selected
#@string, string, string, string, string, string, float, float, string, string, string, string, float, string, string
corr_id,isRestricted,ap_type,obs_id,instrume,apername,fpx,fpy,fileName,zipname,fileSize,visitId,date_obs_mjd,dataURI,_selected_
O2022030903,False,OPD,V01158001001P0000000002101,NIRCam-A,NRCA3_FULL,-0.870663,-0.968496,O2022030903-NRCA3_FULL-1.fits,,3576960,01158001001,59647.7992071759,mast:JWST/product/O2022030903-NRCA3_FULL-1.fits,False
O2022031301,False,OPD,V01162001001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16706,-0.765884,O2022031301-NRCA3_FP1-1.fits,,2033280,01162001001,59650.5807048611,mast:JWST/product/O2022031301-NRCA3_FP1-1.fits,False
O2022032401,False,OPD,V01163008001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16727,-0.760663,O2022032401-NRCA3_FP1-1.fits,,2041920,01163008001,59661.3535462963,mast:JWST/product/O2022032401-NRCA3_FP1-1.fits,False
O2022032501,False,OPD,V01163009001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16779,-0.759618,O2022032501-NRCA3_FP1-1.fits,,6419520,01163009001,59662.9616377315,mast:JWST/product/O2022032501-NRCA3_FP1-1.fits,False
O2022032601,False,OPD,V01163111001P0000000003104,NIRCam-A,NRCA3_FP1,-0.93907,-0.912621,O2022032601-NRCA3_FP1-1.fits,,6419520,01163111001,59663.9733622685,mast:JWST/product/O2022032601-NRCA3_FP1-1.fits,False
O2022032601,False,OPD,V01163111001P0000000003109,NIRCam-A,NRCA3_FP1,-0.93907,-0.912621,O2022032601-NRCA3_FP1-3.fits,,5627520,01163111001,59664.0168564815,mast:JWST/product/O2022032601-NRCA3_FP1-3.fits,False
O2022041404,False,OPD,V01463001001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16675,-0.76484,O2022041404-NRCA3_FP1-1.fits,,6419520,01463001001,59683.677755787,mast:JWST/product/O2022041404-NRCA3_FP1-1.fits,False
O2022041501,False,OPD,V01463006001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16675,-0.76484,O2022041501-NRCA3_FP1-1.fits,,6419520,01463006001,59683.9152627315,mast:JWST/product/O2022041501-NRCA3_FP1-1.fits,False
O2022041601,False,OPD,V01163030001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16675,-0.760924,O2022041601-NRCA3_FP1-1.fits,,6419520,01163030001,59684.9945266204,mast:JWST/product/O2022041601-NRCA3_FP1-1.fits,False
O2022041701,False,OPD,V01465001001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16226,-0.767138,O2022041701-NRCA3_FP1-1.fits,,6419520,01465001001,59686.1132777778,mast:JWST/product/O2022041701-NRCA3_FP1-1.fits,False
O2022042801,False,OPD,V01163050001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2022042801-NRCA3_FP1-0.fits,,6419520,01163050001,59697.5042395833,mast:JWST/product/O2022042801-NRCA3_FP1-0.fits,False
O2022052001,False,OPD,V01163055001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16943,-0.766487,O2022052001-NRCA3_FP1-0.fits,,6419520,01163055001,59719.388125,mast:JWST/product/O2022052001-NRCA3_FP1-0.fits,False
O2022052501,False,OPD,V01163058001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16865,-0.767006,O2022052501-NRCA3_FP1-59.fits,,6419520,01163058001,59723.8075949074,mast:JWST/product/O2022052501-NRCA3_FP1-59.fits,False
O2022070601,False,OPD,V02725097001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16839,-0.766487,O2022070601-NRCA3_FP1-0.fits,,6419520,02725097001,59766.4956898148,mast:JWST/product/O2022070601-NRCA3_FP1-0.fits,False
O2022071001,False,OPD,V02725187001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16865,-0.766487,O2022071001-NRCA3_FP1-0.fits,,6419520,02725187001,59770.4829513889,mast:JWST/product/O2022071001-NRCA3_FP1-0.fits,False
O2022072201,False,OPD,V02725417001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16865,-0.767005,O2022072201-NRCA3_FP1-1.fits,,6419520,02725417001,59782.3740694444,mast:JWST/product/O2022072201-NRCA3_FP1-1.fits,False
O2022072401,False,OPD,V02726492001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2022072401-NRCA3_FP1-1.fits,,6419520,02726492001,59784.6345972222,mast:JWST/product/O2022072401-NRCA3_FP1-1.fits,False
O2022072601,False,OPD,V02725387001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2022072601-NRCA3_FP1-1.fits,,6419520,02725387001,59786.7062743056,mast:JWST/product/O2022072601-NRCA3_FP1-1.fits,False
O2022073001,False,OPD,V02586024001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2022073001-NRCA3_FP1-1.fits,,6419520,02586024001,59790.5945925926,mast:JWST/product/O2022073001-NRCA3_FP1-1.fits,False
O2022080201,False,OPD,V02586057001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16839,-0.766487,O2022080201-NRCA3_FP1-0.fits,,6419520,02586057001,59792.6457291667,mast:JWST/product/O2022080201-NRCA3_FP1-0.fits,False
O2022081401,False,OPD,V02586237001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16943,-0.767005,O2022081401-NRCA3_FP1-1.fits,,6419520,02586237001,59803.7490393519,mast:JWST/product/O2022081401-NRCA3_FP1-1.fits,False
O2022081601,False,OPD,V02586202001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.766487,O2022081601-NRCA3_FP1-1.fits,,6419520,02586202001,59806.4454965278,mast:JWST/product/O2022081601-NRCA3_FP1-1.fits,False
O2022081602,False,OPD,V02725388001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.766746,O2022081602-NRCA3_FP1-1.fits,,6419520,02725388001,59807.4854108796,mast:JWST/product/O2022081602-NRCA3_FP1-1.fits,False
O2022090201,False,OPD,V02726028001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2022090201-NRCA3_FP1-1.fits,,6419520,02726028001,59823.6962048611,mast:JWST/product/O2022090201-NRCA3_FP1-1.fits,False
O2022090801,False,OPD,V02586367001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16865,-0.767005,O2022090801-NRCA3_FP1-1.fits,,6419520,02586367001,59829.799380787,mast:JWST/product/O2022090801-NRCA3_FP1-1.fits,False
O2022091301,False,OPD,V02586382001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2022091301-NRCA3_FP1-1.fits,,6419520,02586382001,59835.0126319444,mast:JWST/product/O2022091301-NRCA3_FP1-1.fits,False
O2022091601,False,OPD,V02726232001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2022091601-NRCA3_FP1-1.fits,,6419520,02726232001,59837.5380335648,mast:JWST/product/O2022091601-NRCA3_FP1-1.fits,False
O2022092301,False,OPD,V02725442001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2022092301-NRCA3_FP1-1.fits,,6419520,02725442001,59841.8753668982,mast:JWST/product/O2022092301-NRCA3_FP1-1.fits,False
O2022092302,False,OPD,V02726137001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2022092302-NRCA3_FP1-1.fits,,6419520,02726137001,59845.4782650463,mast:JWST/product/O2022092302-NRCA3_FP1-1.fits,False
O2022092601,False,OPD,V02586368001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2022092601-NRCA3_FP1-1.fits,,6419520,02586368001,59848.2479351852,mast:JWST/product/O2022092601-NRCA3_FP1-1.fits,False
O2022092801,False,OPD,V02586427001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767264,O2022092801-NRCA3_FP1-1.fits,,6419520,02586427001,59849.9176643519,mast:JWST/product/O2022092801-NRCA3_FP1-1.fits,False
O2022100201,False,OPD,V02586332001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2022100201-NRCA3_FP1-1.fits,,6419520,02586332001,59854.1754270833,mast:JWST/product/O2022100201-NRCA3_FP1-1.fits,False
O2022100401,False,OPD,V02586362001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2022100401-NRCA3_FP1-1.fits,,6419520,02586362001,59856.3241284722,mast:JWST/product/O2022100401-NRCA3_FP1-1.fits,False
O2022102201,False,OPD,V02726392001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2022102201-NRCA3_FP1-1.fits,,6419520,02726392001,59874.5365,mast:JWST/product/O2022102201-NRCA3_FP1-1.fits,False
O2022102401,False,OPD,V02586387001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2022102401-NRCA3_FP1-1.fits,,6419520,02586387001,59875.9615162037,mast:JWST/product/O2022102401-NRCA3_FP1-1.fits,False
O2022102601,False,OPD,V02726207001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2022102601-NRCA3_FP1-1.fits,,6419520,02726207001,59877.6996631944,mast:JWST/product/O2022102601-NRCA3_FP1-1.fits,False
O2022120601,False,OPD,V02586281001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2022120601-NRCA3_FP1-1.fits,,6419520,02586281001,59919.7164490741,mast:JWST/product/O2022120601-NRCA3_FP1-1.fits,False
O2022122301,False,OPD,V02586383001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2022122301-NRCA3_FP1-1.fits,,6419520,02586383001,59936.2671851852,mast:JWST/product/O2022122301-NRCA3_FP1-1.fits,False
O2023010601,False,OPD,V02586252001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023010601-NRCA3_FP1-1.fits,,6419520,02586252001,59949.7482662037,mast:JWST/product/O2023010601-NRCA3_FP1-1.fits,False
O2023011501,False,OPD,V02586173001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023011501-NRCA3_FP1-1.fits,,6419520,02586173001,59959.1327824074,mast:JWST/product/O2023011501-NRCA3_FP1-1.fits,False
O2023031303,False,OPD,V02725312001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023031303-NRCA3_FP1-1.fits,,6419520,02725312001,60015.6321122685,mast:JWST/product/O2023031303-NRCA3_FP1-1.fits,False
O2023033002,False,OPD,V02725170001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023033002-NRCA3_FP1-1.fits,,6419520,02725170001,60033.0401550926,mast:JWST/product/O2023033002-NRCA3_FP1-1.fits,False
O2023042501,False,OPD,V04431233001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16969,-0.767264,O2023042501-NRCA3_FP1-1.fits,,6419520,04431233001,60058.858224537,mast:JWST/product/O2023042501-NRCA3_FP1-1.fits,False
O2023042701,False,OPD,V04431234001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16943,-0.767524,O2023042701-NRCA3_FP1-1.fits,,6419520,04431234001,60061.0302939815,mast:JWST/product/O2023042701-NRCA3_FP1-1.fits,False
O2023043001,False,OPD,V04431236001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16943,-0.767524,O2023043001-NRCA3_FP1-1.fits,,6419520,04431236001,60063.9597407407,mast:JWST/product/O2023043001-NRCA3_FP1-1.fits,False
O2023050201,False,OPD,V04431237001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16943,-0.767524,O2023050201-NRCA3_FP1-1.fits,,6419520,04431237001,60066.6691041667,mast:JWST/product/O2023050201-NRCA3_FP1-1.fits,False
O2023050805,False,OPD,V02724392001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023050805-NRCA3_FP1-1.fits,,6419520,02724392001,60072.2570266204,mast:JWST/product/O2023050805-NRCA3_FP1-1.fits,False
O2023051601,False,OPD,V02726099001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023051601-NRCA3_FP1-1.fits,,6419520,02726099001,60080.3369791667,mast:JWST/product/O2023051601-NRCA3_FP1-1.fits,False
O2023051901,False,OPD,V02724348001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023051901-NRCA3_FP1-1.fits,,6419520,02724348001,60082.2208472222,mast:JWST/product/O2023051901-NRCA3_FP1-1.fits,False
O2023052201,False,OPD,V02724473001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023052201-NRCA3_FP1-1.fits,,6419520,02724473001,60085.8745138889,mast:JWST/product/O2023052201-NRCA3_FP1-1.fits,False
O2023052401,False,OPD,V02725009001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023052401-NRCA3_FP1-1.fits,,6419520,02725009001,60087.8152418981,mast:JWST/product/O2023052401-NRCA3_FP1-1.fits,False
O2023052601,False,OPD,V02725173001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023052601-NRCA3_FP1-1.fits,,6419520,02725173001,60089.9736030093,mast:JWST/product/O2023052601-NRCA3_FP1-1.fits,False
O2023052801,False,OPD,V02725011001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023052801-NRCA3_FP1-1.fits,,6419520,02725011001,60091.8527222222,mast:JWST/product/O2023052801-NRCA3_FP1-1.fits,False
O2023053001,False,OPD,V02725072001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023053001-NRCA3_FP1-1.fits,,6419520,02725072001,60093.6859166667,mast:JWST/product/O2023053001-NRCA3_FP1-1.fits,False
O2023060101,False,OPD,V02725492001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023060101-NRCA3_FP1-1.fits,,6419520,02725492001,60095.769037037,mast:JWST/product/O2023060101-NRCA3_FP1-1.fits,False
O2023060301,False,OPD,V02725002001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023060301-NRCA3_FP1-1.fits,,6419520,02725002001,60097.5431689815,mast:JWST/product/O2023060301-NRCA3_FP1-1.fits,False
O2023060801,False,OPD,V02725257001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023060801-NRCA3_FP1-1.fits,,6419520,02725257001,60102.3586655093,mast:JWST/product/O2023060801-NRCA3_FP1-1.fits,False
O2023060901,False,OPD,V02725003001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023060901-NRCA3_FP1-1.fits,,6419520,02725003001,60104.4162164352,mast:JWST/product/O2023060901-NRCA3_FP1-1.fits,False
O2023061101,False,OPD,V02725122001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023061101-NRCA3_FP1-1.fits,,6419520,02725122001,60106.2205266204,mast:JWST/product/O2023061101-NRCA3_FP1-1.fits,False
O2023061301,False,OPD,V02725040001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023061301-NRCA3_FP1-1.fits,,6419520,02725040001,60108.2178900463,mast:JWST/product/O2023061301-NRCA3_FP1-1.fits,False
O2023061501,False,OPD,V02725453001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023061501-NRCA3_FP1-1.fits,,6419520,02725453001,60110.5038356481,mast:JWST/product/O2023061501-NRCA3_FP1-1.fits,False
O2023061901,False,OPD,V02725137001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023061901-NRCA3_FP1-1.fits,,6419520,02725137001,60114.3192916667,mast:JWST/product/O2023061901-NRCA3_FP1-1.fits,False
O2023072401,False,OPD,V04500076001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023072401-NRCA3_FP1-1.fits,,6419520,04500076001,60148.7690590278,mast:JWST/product/O2023072401-NRCA3_FP1-1.fits,False
O2023072601,False,OPD,V04505046001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023072601-NRCA3_FP1-1.fits,,6419520,04505046001,60151.1419791667,mast:JWST/product/O2023072601-NRCA3_FP1-1.fits,False
O2023072801,False,OPD,V04504116001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023072801-NRCA3_FP1-1.fits,,6419520,04504116001,60152.646775463,mast:JWST/product/O2023072801-NRCA3_FP1-1.fits,False
O2023072901,False,OPD,V04508127001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023072901-NRCA3_FP1-1.fits,,6419520,04508127001,60154.3567800926,mast:JWST/product/O2023072901-NRCA3_FP1-1.fits,False
O2023073101,False,OPD,V04506181001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023073101-NRCA3_FP1-1.fits,,6419520,04506181001,60156.0371203704,mast:JWST/product/O2023073101-NRCA3_FP1-1.fits,False
O2023080201,False,OPD,V04500017001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023080201-NRCA3_FP1-1.fits,,6419520,04500017001,60158.444224537,mast:JWST/product/O2023080201-NRCA3_FP1-1.fits,False
O2023080401,False,OPD,V04501041001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023080401-NRCA3_FP1-1.fits,,6419520,04501041001,60160.328787037,mast:JWST/product/O2023080401-NRCA3_FP1-1.fits,False
O2023080601,False,OPD,V04501188001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023080601-NRCA3_FP1-1.fits,,6419520,04501188001,60162.3653854167,mast:JWST/product/O2023080601-NRCA3_FP1-1.fits,False
O2023080901,False,OPD,V04501062001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023080901-NRCA3_FP1-1.fits,,6419520,04501062001,60164.9616701389,mast:JWST/product/O2023080901-NRCA3_FP1-1.fits,False
O2023081101,False,OPD,V04505016001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023081101-NRCA3_FP1-1.fits,,6419520,04505016001,60167.0587349537,mast:JWST/product/O2023081101-NRCA3_FP1-1.fits,False
O2023082301,False,OPD,V04501036001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023082301-NRCA3_FP1-1.fits,,6419520,04501036001,60179.0914479167,mast:JWST/product/O2023082301-NRCA3_FP1-1.fits,False
O2023082501,False,OPD,V04506196001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023082501-NRCA3_FP1-1.fits,,6419520,04506196001,60181.0976701389,mast:JWST/product/O2023082501-NRCA3_FP1-1.fits,False
O2023082701,False,OPD,V04501161001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023082701-NRCA3_FP1-1.fits,,6419520,04501161001,60182.5407673611,mast:JWST/product/O2023082701-NRCA3_FP1-1.fits,False
O2023082901,False,OPD,V04500092001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023082901-NRCA3_FP1-1.fits,,6419520,04500092001,60184.6902164352,mast:JWST/product/O2023082901-NRCA3_FP1-1.fits,False
O2023083101,False,OPD,V04501076001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023083101-NRCA3_FP1-1.fits,,6419520,04501076001,60187.0299861111,mast:JWST/product/O2023083101-NRCA3_FP1-1.fits,False
O2023090601,False,OPD,V04501187001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023090601-NRCA3_FP1-1.fits,,6419520,04501187001,60193.3191354167,mast:JWST/product/O2023090601-NRCA3_FP1-1.fits,False
O2023090801,False,OPD,V04501011001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023090801-NRCA3_FP1-1.fits,,6419520,04501011001,60195.6015798611,mast:JWST/product/O2023090801-NRCA3_FP1-1.fits,False
O2023091101,False,OPD,V04502016001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023091101-NRCA3_FP1-1.fits,,6419520,04502016001,60197.6539074074,mast:JWST/product/O2023091101-NRCA3_FP1-1.fits,False
O2023091601,False,OPD,V04502061001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023091601-NRCA3_FP1-1.fits,,6419520,04502061001,60202.7138333333,mast:JWST/product/O2023091601-NRCA3_FP1-1.fits,False
O2023100601,False,OPD,V04502101001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023100601-NRCA3_FP1-1.fits,,6419520,04502101001,60222.3752280093,mast:JWST/product/O2023100601-NRCA3_FP1-1.fits,False
O2023102701,False,OPD,V04500016001P0000000004104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023102701-NRCA3_FP1-1.fits,,6419520,04500016001,60243.0370150463,mast:JWST/product/O2023102701-NRCA3_FP1-1.fits,False
O2023102801,False,OPD,V04500181001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023102801-NRCA3_FP1-1.fits,,6419520,04500181001,60245.3184872685,mast:JWST/product/O2023102801-NRCA3_FP1-1.fits,False
O2023110801,False,OPD,V04509096001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023110801-NRCA3_FP1-1.fits,,6419520,04509096001,60253.7482071759,mast:JWST/product/O2023110801-NRCA3_FP1-1.fits,False
O2023110802,False,OPD,V04509056001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023110802-NRCA3_FP1-1.fits,,6419520,04509056001,60256.4517951389,mast:JWST/product/O2023110802-NRCA3_FP1-1.fits,False
O2023111601,False,OPD,V04500001001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.766746,O2023111601-NRCA3_FP1-1.fits,,6419520,04500001001,60264.1580115741,mast:JWST/product/O2023111601-NRCA3_FP1-1.fits,False
O2023111701,False,OPD,V04509176001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023111701-NRCA3_FP1-1.fits,,6419520,04509176001,60265.8260613426,mast:JWST/product/O2023111701-NRCA3_FP1-1.fits,False
O2023112001,False,OPD,V04509106001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023112001-NRCA3_FP1-1.fits,,6419520,04509106001,60267.9778900463,mast:JWST/product/O2023112001-NRCA3_FP1-1.fits,False
O2023112201,False,OPD,V04500121001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023112201-NRCA3_FP1-1.fits,,6419520,04500121001,60269.9458738426,mast:JWST/product/O2023112201-NRCA3_FP1-1.fits,False
O2023112501,False,OPD,V04509102001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023112501-NRCA3_FP1-1.fits,,6419520,04509102001,60273.3090243056,mast:JWST/product/O2023112501-NRCA3_FP1-1.fits,False
O2023112701,False,OPD,V04500071001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2023112701-NRCA3_FP1-1.fits,,6419520,04500071001,60274.8161238426,mast:JWST/product/O2023112701-NRCA3_FP1-1.fits,False
O2023112901,False,OPD,V04503176001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.766746,O2023112901-NRCA3_FP1-1.fits,,6419520,04503176001,60276.6788321759,mast:JWST/product/O2023112901-NRCA3_FP1-1.fits,False
O2024010401,False,OPD,V04504074001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2024010401-NRCA3_FP1-1.fits,,6419520,04504074001,60312.9777569444,mast:JWST/product/O2024010401-NRCA3_FP1-1.fits,False
O2024010601,False,OPD,V04504075001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16865,-0.766746,O2024010601-NRCA3_FP1-1.fits,,6419520,04504075001,60315.043818287,mast:JWST/product/O2024010601-NRCA3_FP1-1.fits,False
O2024010801,False,OPD,V04501042001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16865,-0.766746,O2024010801-NRCA3_FP1-1.fits,,6419520,04501042001,60316.598755787,mast:JWST/product/O2024010801-NRCA3_FP1-1.fits,False
O2024010803,False,OPD,V04501012001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2024010803-NRCA3_FP1-1.fits,,6419520,04501012001,60317.0744398148,mast:JWST/product/O2024010803-NRCA3_FP1-1.fits,False
O2024011001,False,OPD,V04502052001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2024011001-NRCA3_FP1-1.fits,,6419520,04502052001,60318.6439166667,mast:JWST/product/O2024011001-NRCA3_FP1-1.fits,False
O2024011201,False,OPD,V04501039001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2024011201-NRCA3_FP1-1.fits,,6419520,04501039001,60320.9058958333,mast:JWST/product/O2024011201-NRCA3_FP1-1.fits,False
O2024011301,False,OPD,V04500192001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2024011301-NRCA3_FP1-1.fits,,6419520,04500192001,60321.8303414352,mast:JWST/product/O2024011301-NRCA3_FP1-1.fits,False
O2024011601,False,OPD,V04502126001P0000000004104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2024011601-NRCA3_FP1-1.fits,,6419520,04502126001,60324.4328668981,mast:JWST/product/O2024011601-NRCA3_FP1-1.fits,False
O2024011701,False,OPD,V04500194001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2024011701-NRCA3_FP1-1.fits,,6419520,04500194001,60325.9244166667,mast:JWST/product/O2024011701-NRCA3_FP1-1.fits,False
O2024011801,False,OPD,V04501001001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,O2024011801-NRCA3_FP1-1.fits,,6419520,04501001001,60327.6486736111,mast:JWST/product/O2024011801-NRCA3_FP1-1.fits,False
